3.052;0;0;0.18;12.1;0;42.1;26.2;2;0;0;0
3.072;0;0;0.19;12.1;0;42;26.4;1.9;0;0;0
3.091;0;0;0.2;12.1;0;42;26.6;2;0;0;0
3.096;0;0;0.26;12.1;0;42.1;26.7;2;0;0;0
3.117;0;0;0.22;12.1;0;42.1;26.5;1.9;0;0;0
3.132;0;0;0.22;12.1;0;42;26.4;2;0;0;0
3.138;0;0;0.19;12.1;0;42;26.4;1.9;0;0;0
3.159;0;0;0.21;12.1;0;42;26.3;1.9;0;0;0
3.195;0;0;0.2;12.1;0;42.1;26.2;1.9;0;0;0
3.21;0;0;0.21;12.1;0;42;26.2;2;0;0;0
3.22;0;0;0.22;12.1;0;42;26.3;2;0;0;0
3.24;0;0;0.19;12.1;0;42.1;26.3;2;0;0;0
3.251;0;0;0.2;12.1;0;42;26.2;1.9;0;0;0
3.261;0;0;0.24;12.1;0;42;26.2;1.9;0;0;0
3.282;0;0;0.21;12.1;0;42.1;26.1;2;0;0;0
3.29;0;0;0.24;12.1;0;42;26.1;1.9;0;0;0
3.302;0;0;0.19;12.1;0;42;26.1;2;0;0;0
3.329;0;0;0.22;12.1;0;42;26.2;1.9;0;0;0
3.335;0;0;0.23;12.1;0;42;26.2;2;0;0;0
3.344;0;0;0.21;12.1;0;42;26.1;1.9;0;0;0
3.365;0;0;0.2;12.1;0;42.1;26.1;2;0;0;0
3.371;0;0;0.16;12.1;0;42;26.1;2;0;0;0
3.386;0;0;0.23;12.1;0;42.1;26.1;2;0;0;0
3.411;0;0;0.23;12.1;0;42;26;2;0;0;0
3.428;0;0;0.24;12.1;0;42;26;1.9;0;0;0
3.449;0;0;0.22;12.1;0;42;26;2;0;0;0
3.455;0;0;0.19;12.1;0;42;26;2;0;0;0
3.469;0;0;0.22;12.1;0;42;26;2;0;0;0
3.492;0;0;0.22;12.1;0;42;26;1.9;0;0;0
3.522;0;0;0.2;12.1;0;42;25.9;1.9;0;0;0
3.53;0;0;0.25;12.1;0;42;25.9;1.9;0;0;0
3.54;0;0;0.22;12.1;0;42.1;25.9;2;0;0;0
3.562;0;0;0.24;12.1;0;42;25.9;1.9;0;0;0
